1680315360000,28693.05,28693.06,28625.0,28627.16,58.24726
1680315420000,28627.16,28627.5,28573.79,28582.39,141.65049
1680315480000,28582.39,28584.89,28530.01,28576.45,101.48819
1680315540000,28576.44,28596.16,28576.44,28592.92,31.96937
1680315600000,28592.92,28621.21,28590.48,28594.68,53.39823
1680315660000,28594.68,28618.9,28590.01,28618.9,24.94104
1680315720000,28618.9,28635.88,28597.33,28601.03,73.20919
1680315780000,28601.03,28630.0,28601.02,28622.53,40.14806
1680315840000,28622.54,28631.32,28622.53,28627.45,23.54212
1680315900000,28627.46,28634.52,28608.76,28615.61,45.80183
1680315960000,28615.6,28617.79,28599.59,28599.6,38.18913
1680316020000,28599.59,28599.6,28598.66,28599.59,8.96419
1680316080000,28599.59,28599.8,28591.02,28591.02,25.85478
1680316140000,28591.03,28605.21,28591.02,28605.21,14.93295
1680316200000,28605.21,28607.85,28586.88,28586.88,31.90816
1680316260000,28586.88,28586.89,28562.83,28566.6,28.00522
1680316320000,28566.61,28570.39,28566.6,28566.61,11.77475
1680316380000,28566.61,28566.61,28561.16,28561.16,28.71496
1680316440000,28561.16,28561.17,28524.95,28537.01,59.292
1680316500000,28537.01,28550.0,28537.0,28549.31,24.15451
1680316560000,28549.32,28549.32,28508.19,28522.39,55.73901
1680316620000,28522.39,28543.76,28522.38,28541.99,47.27669
1680316680000,28542.0,28542.0,28530.0,28530.01,44.15263
1680316740000,28530.01,28530.01,28468.17,28473.12,144.84504
1680316800000,28473.12,28481.14,28467.31,28481.14,40.23557
1680316860000,28481.13,28502.91,28481.13,28484.63,44.52616
1680316920000,28484.63,28509.04,28474.42,28509.04,25.23375
1680316980000,28509.03,28529.29,28499.84,28528.99,34.65759
1680317040000,28528.99,28529.28,28511.28,28511.29,20.67253
1680317100000,28511.28,28528.69,28511.28,28517.11,38.35372
1680317160000,28517.1,28517.11,28511.84,28517.1,14.18596
1680317220000,28517.11,28529.28,28517.1,28529.28,17.43107
1680317280000,28529.27,28529.56,28529.27,28529.55,5.11022
1680317340000,28529.56,28547.66,28529.55,28534.33,41.16825
1680317400000,28534.32,28546.48,28529.65,28546.47,14.74137
1680317460000,28546.48,28549.48,28539.0,28539.01,25.54257
1680317520000,28539.0,28561.8,28539.0,28557.06,29.2249
1680317580000,28557.06,28578.53,28557.04,28572.74,42.45576
1680317640000,28572.73,28581.11,28572.73,28581.1,13.38188
1680317700000,28581.1,28581.76,28564.63,28579.22,76.42513
1680317760000,28579.22,28590.36,28579.22,28590.36,20.94464
1680317820000,28590.35,28590.36,28570.0,28570.01,22.96795
1680317880000,28570.0,28588.28,28568.81,28588.27,17.18634
1680317940000,28588.28,28588.28,28578.62,28583.36,13.81882
1680318000000,28583.36,28590.19,28583.35,28590.17,12.75581
1680318060000,28590.17,28590.18,28584.79,28587.47,19.06013
1680318120000,28587.47,28587.48,28587.43,28587.43,15.20027
1680318180000,28587.44,28603.26,28587.43,28603.26,11.19787
1680318240000,28603.25,28603.78,28584.8,28584.81,24.1927
1680318300000,28584.81,28584.81,28574.44,28574.44,14.32422
1680318360000,28574.44,28574.45,28566.82,28566.83,15.47919
1680318420000,28566.82,28566.83,28562.89,28564.79,26.06009
1680318480000,28564.8,28569.03,28559.81,28559.82,24.49932
1680318540000,28559.81,28559.82,28545.64,28553.44,28.99748
1680318600000,28553.44,28556.92,28548.98,28556.92,24.67053
1680318660000,28556.92,28556.92,28548.99,28550.03,22.43963
1680318720000,28550.03,28550.03,28543.52,28543.53,14.85802
1680318780000,28543.52,28549.34,28528.77,28549.34,51.6577
1680318840000,28549.33,28577.8,28549.33,28570.82,28.19696
1680318900000,28570.83,28579.49,28550.64,28550.64,56.32774
1680318960000,28550.65,28550.65,28530.75,28530.75,18.07868
1680319020000,28530.75,28541.32,28530.01,28537.61,19.783
1680319080000,28537.6,28557.07,28537.6,28552.88,35.76813
1680319140000,28552.88,28557.66,28552.88,28557.66,25.69684
1680319200000,28557.65,28560.0,28554.03,28554.05,26.11985
1680319260000,28554.05,28560.84,28537.91,28559.9,51.01585
1680319320000,28559.91,28559.91,28552.2,28552.21,20.42829
1680319380000,28552.21,28552.75,28552.2,28552.21,12.39535
1680319440000,28552.21,28552.21,28532.8,28532.8,24.03917
1680319500000,28532.81,28536.14,28530.0,28536.13,8.49296
1680319560000,28536.14,28536.7,28532.04,28535.31,18.12062
1680319620000,28535.31,28536.0,28526.0,28526.0,29.684
1680319680000,28526.01,28534.98,28523.6,28534.98,10.04232
1680319740000,28534.97,28534.98,28521.41,28522.99,15.89856
1680319800000,28523.0,28530.0,28521.65,28528.36,17.17666
1680319860000,28528.36,28530.01,28528.35,28530.01,10.32557
1680319920000,28530.01,28543.89,28530.0,28543.88,8.3326
1680319980000,28543.89,28560.28,28542.12,28557.51,15.08698
1680320040000,28557.5,28559.22,28549.94,28549.94,23.59398
1680320100000,28549.95,28551.53,28549.94,28551.53,10.85679
1680320160000,28551.52,28558.88,28537.69,28537.7,16.8756
1680320220000,28537.69,28537.7,28526.01,28526.01,8.34975
1680320280000,28526.02,28531.16,28526.01,28531.15,9.66432
1680320340000,28531.16,28531.16,28512.25,28512.26,14.68897
1680320400000,28512.26,28512.26,28510.83,28510.83,12.07904
1680320460000,28510.83,28510.84,28503.29,28503.29,8.32396
1680320520000,28503.29,28526.6,28503.29,28526.59,15.50407
1680320580000,28526.6,28535.97,28526.59,28535.97,5.56505
1680320640000,28535.96,28538.86,28527.82,28528.06,21.10314
1680320700000,28528.06,28545.29,28528.06,28545.28,9.00072
1680320760000,28545.29,28549.27,28545.02,28545.03,8.07667
1680320820000,28545.02,28549.3,28543.76,28543.76,6.94083
1680320880000,28543.77,28543.77,28536.32,28537.6,7.29813
1680320940000,28537.61,28537.61,28530.59,28530.59,8.32511
1680321000000,28530.6,28542.01,28530.59,28542.0,10.01734
1680321060000,28542.0,28550.26,28542.0,28547.98,10.2197
1680321120000,28547.99,28550.0,28547.98,28549.99,8.1584
1680321180000,28550.0,28560.3,28549.99,28560.29,15.80582
1680321240000,28560.29,28561.12,28553.57,28553.57,19.3067
1680321300000,28553.57,28556.02,28552.0,28552.01,9.61021
1680321360000,28552.0,28552.03,28552.0,28552.01,13.23839
1680321420000,28552.02,28552.14,28541.83,28541.84,16.65064
1680321480000,28541.83,28541.84,28538.45,28538.46,12.22531
1680321540000,28538.46,28543.44,28530.0,28541.1,30.47824
1680321600000,28541.1,28541.1,28538.47,28538.48,24.45384
1680321660000,28538.48,28538.48,28526.59,28526.87,63.10424
1680321720000,28526.86,28530.0,28526.86,28530.0,15.79815
1680321780000,28529.99,28536.14,28529.99,28536.13,16.58229
1680321840000,28536.13,28544.32,28536.13,28544.32,10.95892
1680321900000,28544.32,28558.0,28544.31,28558.0,19.41729
1680321960000,28558.0,28573.0,28557.99,28573.0,19.40067
1680322020000,28573.0,28585.3,28568.12,28577.21,38.30077
1680322080000,28577.22,28577.22,28576.73,28576.74,14.39365
1680322140000,28576.73,28581.16,28576.73,28581.16,20.44023
1680322200000,28581.15,28581.16,28565.99,28572.74,15.45358
1680322260000,28572.73,28572.74,28566.52,28571.91,21.33897
1680322320000,28571.9,28580.07,28567.37,28577.12,48.76114
1680322380000,28577.11,28584.89,28570.42,28573.35,24.06615
